glue_id,smiles,inchikey,linker,source_fragment,mw,clogp,tpsa,hbd,hba,rtb,aromatic_rings,fsp3,qed,pka_basic_est,cns_mpo_proxy,cns_mpo_wager_approx,gate_mw_lt450,gate_clogp_2_4,gate_tpsa_lt90,gate_mpo_ge4,gate_pains_free,gate_anchor,gate_tpsa_lt120_fb,gate_mpo_ge3p5_fb,passes_all_gates,passes_fallback
GLUE0903,Cc1[nH]c2ccccc2c1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JBACFRZMRZDQMI-UHFFFAOYSA-N,amide,*c1c(C)[nH]c2ccccc12,416.44,2.49,111.4,3,4,3,3,0.217,0.57,5.0,3.5,4.05,True,True,False,False,True,True,True,True,False,True
GLUE0904,Cc1[nH]c2ccccc2c1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DICNUCJHZADYBO-UHFFFAOYSA-N,sulfonamide,*c1c(C)[nH]c2ccccc12,452.49,2.04,128.4,3,5,4,3,0.227,0.522,5.0,3.0,3.51,False,True,False,False,True,True,False,False,False,False
GLUE0905,Cc1[nH]c2ccccc2c1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WJFOMOVSYYVONV-UHFFFAOYSA-N,acetamide,*c1c(C)[nH]c2ccccc12,430.46,2.42,111.4,3,4,4,3,0.25,0.552,5.0,3.5,3.95,True,True,False,False,False,True,True,True,False,False
GLUE0906,Cc1[nH]c2ccccc2c1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WXGQTIPIONURAO-UHFFFAOYSA-N,urea,*c1c(C)[nH]c2ccccc12,431.45,2.88,123.4,4,4,3,3,0.217,0.476,5.0,2.5,3.3,True,True,False,False,True,True,False,False,False,False
GLUE0907,Cc1[nH]c2ccccc2c1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZODNETPYQOQHMO-UHFFFAOYSA-N,carbamate,*c1c(C)[nH]c2ccccc12,432.44,2.85,120.6,3,5,3,3,0.217,0.55,5.0,3.0,3.48,True,True,False,False,True,True,False,False,False,False
GLUE0908,O=C1CCC(N2Cc3cccc(NC(=O)c4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,BOZPTZBNYJBXFV-UHFFFAOYSA-N,amide,*c1c(Cl)ccc2nsnc12,455.88,2.36,121.4,2,7,3,3,0.2,0.585,5.0,3.0,3.82,False,True,False,False,True,True,False,False,False,False
GLUE0909,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,GGYZLCZDTDHXBV-UHFFFAOYSA-N,sulfonamide,*c1c(Cl)ccc2nsnc12,491.94,1.91,138.4,2,8,4,3,0.211,0.531,5.0,3.0,3.56,False,False,False,False,False,True,False,False,False,False
GLUE0910,O=C1CCC(N2Cc3cccc(NC(=O)Cc4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,HDZYRWRBMZBJQC-UHFFFAOYSA-N,acetamide,*c1c(Cl)ccc2nsnc12,469.91,2.29,121.4,2,7,4,3,0.238,0.565,5.0,3.0,3.71,False,True,False,False,True,True,False,False,False,False
GLUE0911,O=C1CCC(N2Cc3cccc(NC(=O)Nc4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,YZANBSZIQMXFMC-UHFFFAOYSA-N,urea,*c1c(Cl)ccc2nsnc12,470.9,2.75,133.4,3,7,3,3,0.2,0.504,5.0,3.0,3.25,False,True,False,False,True,True,False,False,False,False
GLUE0912,O=C1CCC(N2Cc3cccc(NC(=O)Oc4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,PTCSENCKSCRGMM-UHFFFAOYSA-N,carbamate,*c1c(Cl)ccc2nsnc12,471.88,2.72,130.6,2,8,3,3,0.2,0.561,5.0,3.0,3.59,False,True,False,False,True,True,False,False,False,False
GLUE0913,O=C1CCC(N2Cc3cccc(NC(=O)C4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,OSPXCDKLNBIHNV-UHFFFAOYSA-N,amide,*C1COC2(CCCCC2)O1,427.46,1.46,114.0,2,6,3,1,0.545,0.706,5.0,3.5,4.22,True,False,False,False,True,True,True,True,False,False
GLUE0914,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,QJHTUABTEZMPPO-UHFFFAOYSA-N,sulfonamide,*C1COC2(CCCCC2)O1,463.51,1.22,131.1,2,7,4,1,0.571,0.642,5.0,3.0,3.76,False,False,False,False,True,True,False,False,False,False
GLUE0915,O=C1CCC(N2Cc3cccc(NC(=O)CC4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,LHHFACDTBIYSPR-UHFFFAOYSA-N,acetamide,*C1COC2(CCCCC2)O1,441.48,1.85,114.0,2,6,4,1,0.565,0.69,5.0,3.5,4.12,True,False,False,False,True,True,True,True,False,False
GLUE0916,O=C1CCC(N2Cc3cccc(NC(=O)NC4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,PZAJJWXWNJXLQX-UHFFFAOYSA-N,urea,*C1COC2(CCCCC2)O1,442.47,1.6,126.1,3,6,3,1,0.545,0.611,5.0,3.0,3.58,True,False,False,False,True,True,False,False,False,False
GLUE0917,O=C1CCC(N2Cc3cccc(NC(=O)OC4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,CWDUGKDUXHDZSS-UHFFFAOYSA-N,carbamate,*C1COC2(CCCCC2)O1,443.46,2.03,123.3,2,7,3,1,0.545,0.685,5.0,3.0,3.9,True,True,False,False,True,True,False,False,False,False
GLUE0918,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,NQISOYCYWUUXPG-NUDRIIIVSA-O,amide,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,425.51,1.4,95.6,2,4,3,1,0.565,0.565,5.0,3.5,4.85,True,False,False,False,True,True,True,True,False,False
GLUE0919,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,UTTOFDOJGXZLDY-MBYOPUIYSA-O,sulfonamide,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,461.56,0.96,112.7,2,5,4,1,0.591,0.512,5.0,3.5,4.02,False,False,False,False,True,True,True,True,False,False
GLUE0920,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,HNYOKEAUDHVFRZ-DHMWNBKSSA-O,acetamide,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,439.54,1.79,95.6,2,4,4,1,0.583,0.552,5.0,3.5,4.75,True,False,False,False,True,True,True,True,False,False
GLUE0921,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](NC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,RPKJGLLTVHDPKZ-NUDRIIIVSA-O,urea,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,440.52,1.34,107.6,3,4,3,1,0.565,0.487,5.0,3.5,4.0,True,False,False,False,True,True,True,True,False,False
GLUE0922,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,RYDPTCPALRKWFA-MBYOPUIYSA-O,carbamate,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,441.51,1.77,104.8,2,5,3,1,0.565,0.55,5.0,3.5,4.42,True,False,False,False,True,True,True,True,False,False
GLUE0923,O=C1CCC(N2Cc3cccc(NC(=O)[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,KFQQJQSVHUNINZ-YTJLLHSVSA-N,amide,*[C@H]1CCc2cc(F)cc(F)c2C1,453.45,2.47,95.6,2,4,3,2,0.333,0.698,5.0,3.5,4.65,False,True,False,False,True,True,True,True,False,False
GLUE0924,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,NTXJSYSKGICGHW-FUKCDUGKSA-N,sulfonamide,*[C@H]1CCc2cc(F)cc(F)c2C1,489.5,2.03,112.7,2,5,4,2,0.348,0.639,5.0,3.5,3.82,False,True,False,False,True,True,True,True,False,False
GLUE0925,O=C1CCC(N2Cc3cccc(NC(=O)C[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,RRTUYIZNHGLLST-SZQRVLIRSA-N,acetamide,*[C@H]1CCc2cc(F)cc(F)c2C1,467.47,2.86,95.6,2,4,4,2,0.36,0.676,5.0,3.5,4.37,False,True,False,False,True,True,True,True,False,False
GLUE0926,O=C1CCC(N2Cc3cccc(NC(=O)N[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,SDDFUBFPXBVNBR-FUKCDUGKSA-N,urea,*[C@H]1CCc2cc(F)cc(F)c2C1,468.46,2.4,107.6,3,4,3,2,0.333,0.602,5.0,3.5,3.8,False,True,False,False,True,True,True,True,False,False
GLUE0927,O=C1CCC(N2Cc3cccc(NC(=O)O[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,IQJUIAKQVVNLSA-FUKCDUGKSA-N,carbamate,*[C@H]1CCc2cc(F)cc(F)c2C1,469.44,2.83,104.8,2,5,3,2,0.333,0.673,5.0,3.5,4.06,False,True,False,False,True,True,True,True,False,False
GLUE0928,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,NVICHBRYHZWCMR-UHFFFAOYSA-N,amide,*c1ccc(O)c2[nH]c(=O)ccc12,446.42,1.25,148.7,4,6,3,3,0.174,0.445,5.0,2.5,3.38,True,False,False,False,True,True,False,False,False,False
GLUE0929,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,DMPFYVZVKXMQSS-UHFFFAOYSA-N,sulfonamide,*c1ccc(O)c2[nH]c(=O)ccc12,482.47,0.8,165.7,4,7,4,3,0.182,0.399,5.0,2.5,3.13,False,False,False,False,True,True,False,False,False,False
GLUE0930,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,IEGSFVHNQIUPHO-UHFFFAOYSA-N,acetamide,*c1ccc(O)c2[nH]c(=O)ccc12,460.45,1.18,148.7,4,6,4,3,0.208,0.43,5.0,2.5,3.28,False,False,False,False,True,True,False,False,False,False
GLUE0931,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,VPXIXKJTOQVUQX-UHFFFAOYSA-N,urea,*c1ccc(O)c2[nH]c(=O)ccc12,461.43,1.64,160.7,5,6,3,3,0.174,0.294,5.0,2.5,3.28,False,False,False,False,True,True,False,False,False,False
GLUE0932,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,FYGVAKWVSOEREQ-UHFFFAOYSA-N,carbamate,*c1ccc(O)c2[nH]c(=O)ccc12,462.42,1.61,157.9,4,7,3,3,0.174,0.431,5.0,2.5,3.27,False,False,False,False,True,True,False,False,False,False
GLUE0933,O=C1CCC(N2Cc3cccc(NC(=O)c4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,LAERDEIMQFHNAT-UHFFFAOYSA-N,amide,*c1cc(O)cc2c1OCC(=O)N2,450.41,0.74,154.1,4,7,3,2,0.227,0.503,5.0,2.5,3.35,False,False,False,False,True,True,False,False,False,False
GLUE0934,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,NZHGZLUFGZKSGJ-UHFFFAOYSA-N,sulfonamide,*c1cc(O)cc2c1OCC(=O)N2,486.46,0.28,171.2,4,8,4,2,0.238,0.447,5.0,2.5,3.1,False,False,False,False,True,True,False,False,False,False
GLUE0935,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,WUUCANLNPJDNEJ-UHFFFAOYSA-N,acetamide,*c1cc(O)cc2c1OCC(=O)N2,464.43,0.67,154.1,4,7,4,2,0.261,0.485,5.0,2.5,3.25,False,False,False,False,True,True,False,False,False,False
GLUE0936,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,YXBGFXAVLGGPMY-UHFFFAOYSA-N,urea,*c1cc(O)cc2c1OCC(=O)N2,465.42,1.13,166.2,5,7,3,2,0.227,0.424,5.0,2.5,3.25,False,False,False,False,True,True,False,False,False,False
GLUE0937,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,OMGFMVGLLUCVDE-UHFFFAOYSA-N,carbamate,*c1cc(O)cc2c1OCC(=O)N2,466.41,1.09,163.4,4,8,3,2,0.227,0.489,5.0,2.5,3.24,False,False,False,False,True,True,False,False,False,False
GLUE0938,O=C(O)CN1C(=O)[C@@H](C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,CJLPFKAQXHYZEX-VTBWFHPJSA-N,amide,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,504.5,1.07,153.2,3,6,5,2,0.308,0.407,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE0939,O=C(O)CN1C(=O)[C@@H](S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,PIWMZNNHIYSQAX-GGYWPGCISA-N,sulfonamide,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,540.55,0.62,170.3,3,7,6,2,0.32,0.448,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE0940,O=C(O)CN1C(=O)[C@@H](CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,NQDQILXCRGETCS-QRIPLOBPSA-N,acetamide,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,518.53,1.46,153.2,3,6,6,2,0.333,0.489,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE0941,O=C(O)CN1C(=O)[C@@H](NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,BLHWDWKQYDKTFL-KKFHFHRHSA-N,urea,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,519.51,1.0,165.2,4,6,5,2,0.308,0.428,5.0,2.0,3.0,False,False,False,False,True,True,False,False,False,False
GLUE0942,O=C(O)CN1C(=O)[C@@H](OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,HCBOMSPRNPWRKV-GGYWPGCISA-N,carbamate,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,520.5,1.43,162.4,3,7,5,2,0.308,0.499,5.0,2.5,3.17,False,False,False,False,True,True,False,False,False,False
GLUE0943,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,MXQOUPLVNZNICC-UHFFFAOYSA-N,amide,*c1cccc2c1CCC(=O)N2,432.44,1.58,124.7,3,5,3,2,0.261,0.636,5.0,3.0,3.65,True,False,False,False,True,True,False,False,False,False
GLUE0944,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,ZSJGFYUIJUUBGJ-UHFFFAOYSA-N,sulfonamide,*c1cccc2c1CCC(=O)N2,468.49,1.13,141.8,3,6,4,2,0.273,0.575,5.0,3.0,3.39,False,False,False,False,True,True,False,False,False,False
GLUE0945,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,QCUAICHPLBJURF-UHFFFAOYSA-N,acetamide,*c1cccc2c1CCC(=O)N2,446.46,1.51,124.7,3,5,4,2,0.292,0.614,5.0,3.0,3.55,True,False,False,False,True,True,False,False,False,False
GLUE0946,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,OLAOFZAFALFJLC-UHFFFAOYSA-N,urea,*c1cccc2c1CCC(=O)N2,447.45,1.98,136.7,4,5,3,2,0.261,0.534,5.0,2.5,3.38,True,False,False,False,True,True,False,False,False,False
GLUE0947,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,FRAGPHJPDGQOHZ-UHFFFAOYSA-N,carbamate,*c1cccc2c1CCC(=O)N2,448.44,1.94,133.9,3,6,3,2,0.261,0.615,5.0,3.0,3.53,True,False,False,False,True,True,False,False,False,False
GLUE0948,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,SIMIYFGZNSRCQG-UHFFFAOYSA-N,amide,*c1ccc2nccnc2c1Br,494.31,2.41,121.4,2,6,3,3,0.182,0.54,5.0,3.0,3.54,False,True,False,False,True,True,False,False,False,False
GLUE0949,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,SPDZTUODSYHAAB-UHFFFAOYSA-N,sulfonamide,*c1ccc2nccnc2c1Br,530.36,1.95,138.4,2,7,4,3,0.19,0.492,5.0,2.5,3.5,False,False,False,False,True,True,False,False,False,False
GLUE0950,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,SDCBZUZDNWLLJQ-UHFFFAOYSA-N,acetamide,*c1ccc2nccnc2c1Br,508.33,2.33,121.4,2,6,4,3,0.217,0.522,5.0,2.5,3.5,False,True,False,False,True,True,False,False,False,False
GLUE0951,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,RKGBMXJQZYDFOY-UHFFFAOYSA-N,urea,*c1ccc2nccnc2c1Br,509.32,2.8,133.4,3,6,3,3,0.182,0.465,5.0,2.5,3.02,False,True,False,False,True,True,False,False,False,False
GLUE0952,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,FBZVZHIAHPFWBU-UHFFFAOYSA-N,carbamate,*c1ccc2nccnc2c1Br,510.3,2.76,130.6,2,7,3,3,0.182,0.519,5.0,2.5,3.37,False,True,False,False,True,True,False,False,False,False
GLUE0953,Nc1cccc2c1CN(C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,WFZPZZUTLNHKRQ-UHFFFAOYSA-N,amide,*N1Cc2c(N)cccc2C1=O,433.42,1.22,141.9,3,6,2,2,0.227,0.48,4.5,3.0,3.64,True,False,False,False,True,True,False,False,False,False
GLUE0954,Nc1cccc2c1CN(S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,MYJVRYLSCRPCOT-UHFFFAOYSA-N,sulfonamide,*N1Cc2c(N)cccc2C1=O,469.48,0.34,159.0,3,7,4,2,0.238,0.43,4.5,3.0,3.38,False,False,False,False,True,True,False,False,False,False
GLUE0955,Nc1cccc2c1CN(CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,PTPCDSZJHAYWMB-UHFFFAOYSA-N,acetamide,*N1Cc2c(N)cccc2C1=O,447.45,0.62,141.9,3,6,4,2,0.261,0.463,4.5,3.0,3.54,True,False,False,False,True,True,False,False,False,False
GLUE0956,Nc1cccc2c1CN(NC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,JZCWHTGMTFLJRY-UHFFFAOYSA-N,urea,*N1Cc2c(N)cccc2C1=O,448.44,0.72,153.9,4,6,3,2,0.227,0.401,4.5,2.5,3.37,True,False,False,False,True,True,False,False,False,False
GLUE0957,Nc1cccc2c1CN(OC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,BMOXIQYOHKRXBP-UHFFFAOYSA-N,carbamate,*N1Cc2c(N)cccc2C1=O,449.42,1.15,151.1,3,7,3,2,0.227,0.47,4.5,3.0,3.53,True,False,False,False,True,True,False,False,False,False
GLUE0958,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,PKBRNSHVEPRVSC-UHFFFAOYSA-N,amide,*c1ccc2[nH]ncc2c1,403.4,1.58,124.3,3,5,3,3,0.19,0.573,5.0,3.0,3.86,True,False,False,False,True,True,False,False,False,False
GLUE0959,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,CIUZRQMOEJYOGK-UHFFFAOYSA-N,sulfonamide,*c1ccc2[nH]ncc2c1,439.45,1.12,141.3,3,6,4,3,0.2,0.52,5.0,3.0,3.6,True,False,False,False,True,True,False,False,False,False
GLUE0960,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,UERAXZFLWVVYQF-UHFFFAOYSA-N,acetamide,*c1ccc2[nH]ncc2c1,417.43,1.51,124.3,3,5,4,3,0.227,0.555,5.0,3.0,3.76,True,False,False,False,True,True,False,False,False,False
GLUE0961,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,MHZRCFYVTJGFSA-UHFFFAOYSA-N,urea,*c1ccc2[nH]ncc2c1,418.41,1.97,136.3,4,5,3,3,0.19,0.482,5.0,2.5,3.58,True,False,False,False,True,True,False,False,False,False
GLUE0962,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,GDJZMDZMBRKNBM-UHFFFAOYSA-N,carbamate,*c1ccc2[nH]ncc2c1,419.4,1.93,133.5,3,6,3,3,0.19,0.556,5.0,3.0,3.74,True,False,False,False,True,True,False,False,False,False
GLUE0963,O=C1CCC(N2Cc3cccc(NC(=O)[C@@H]4CCCNC4)c3C2=O)C(=O)N1,CXTLERCKXYTVDC-YNODCEANSA-N,amide,*[C@@H]1CCCNC1,370.41,0.39,107.6,3,5,3,1,0.474,0.667,9.0,3.5,4.01,True,False,False,False,True,True,True,True,False,False
GLUE0964,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@@H]4CCCNC4)c3C2=O)C(=O)N1,SQUFJSXGHPCZTC-PUODRLBUSA-N,sulfonamide,*[C@@H]1CCCNC1,406.46,-0.06,124.7,3,6,4,1,0.5,0.602,9.0,3.0,3.33,True,False,False,False,True,True,False,False,False,False
GLUE0965,O=C1CCC(N2Cc3cccc(NC(=O)C[C@@H]4CCCNC4)c3C2=O)C(=O)N1,FDNFMNCPDQAXPR-SFVWDYPZSA-N,acetamide,*[C@@H]1CCCNC1,384.44,0.78,107.6,3,5,4,1,0.5,0.665,9.0,3.5,3.91,True,False,False,False,True,True,True,True,False,False
GLUE0966,O=C1CCC(N2Cc3cccc(NC(=O)N[C@@H]4CCCNC4)c3C2=O)C(=O)N1,PPZFUJBQTOLBME-PUODRLBUSA-N,urea,*[C@@H]1CCCNC1,385.42,0.32,119.6,4,5,3,1,0.474,0.559,9.0,3.0,3.33,True,False,False,False,True,True,True,False,False,False
GLUE0967,O=C1CCC(N2Cc3cccc(NC(=O)O[C@@H]4CCCNC4)c3C2=O)C(=O)N1,OBDSTQVITVPZIH-PUODRLBUSA-N,carbamate,*[C@@H]1CCCNC1,386.41,0.75,116.8,3,6,3,1,0.474,0.66,9.0,3.5,3.58,True,False,False,False,True,True,True,True,False,False
GLUE0968,CC(N)C(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ODRKKHUKQJXVRK-UHFFFAOYSA-N,amide,*C(=O)C(C)N,358.35,-0.7,138.7,3,6,4,1,0.353,0.481,9.0,3.5,3.67,True,False,False,False,True,True,False,True,False,False
GLUE0969,CC(N)C(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,STEVLDQYEWGLRB-UHFFFAOYSA-N,sulfonamide,*C(=O)C(C)N,394.41,-0.94,155.7,3,7,4,1,0.375,0.557,9.0,3.0,3.42,True,False,False,False,True,True,False,False,False,False
GLUE0970,CC(N)C(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,HUIYKIPIZVGJMQ-UHFFFAOYSA-N,acetamide,*C(=O)C(C)N,372.38,-0.31,138.7,3,6,5,1,0.389,0.479,9.0,3.0,3.58,True,False,False,False,True,True,False,False,False,False
GLUE0971,CC(N)C(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,HBIAOUOHFMRTQI-UHFFFAOYSA-N,urea,*C(=O)C(C)N,373.37,-0.56,150.7,4,6,3,1,0.353,0.522,9.0,2.5,3.4,True,False,False,False,True,True,False,False,False,False
GLUE0972,CC(N)C(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JQOMGHFKZONESF-UHFFFAOYSA-N,carbamate,*C(=O)C(C)N,374.35,-0.13,147.9,3,7,3,1,0.353,0.379,9.0,3.0,3.56,True,False,False,False,True,True,False,False,False,False
GLUE0973,O=C1CCC(N2Cc3cccc(NC(=O)c4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,MGXDSVXBCCEHBO-UHFFFAOYSA-N,amide,*c1nc2ccc(O)cc2s1,436.45,2.02,128.7,3,7,3,3,0.19,0.539,5.0,3.0,3.62,True,True,False,False,True,True,False,False,False,False
GLUE0974,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,JFCGXGRJIKVMDG-UHFFFAOYSA-N,sulfonamide,*c1nc2ccc(O)cc2s1,472.5,1.56,145.8,3,8,4,3,0.2,0.489,5.0,3.0,3.36,False,False,False,False,True,True,False,False,False,False
GLUE0975,O=C1CCC(N2Cc3cccc(NC(=O)Cc4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,ZHOXDDITSRTSAO-UHFFFAOYSA-N,acetamide,*c1nc2ccc(O)cc2s1,450.48,1.94,128.7,3,7,4,3,0.227,0.521,5.0,3.0,3.52,False,False,False,False,True,True,False,False,False,False
GLUE0976,O=C1CCC(N2Cc3cccc(NC(=O)Nc4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,GEISPDYKVRZAGM-UHFFFAOYSA-N,urea,*c1nc2ccc(O)cc2s1,451.46,2.41,140.7,4,7,3,3,0.19,0.451,5.0,2.5,3.35,False,True,False,False,True,True,False,False,False,False
GLUE0977,O=C1CCC(N2Cc3cccc(NC(=O)Oc4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,WSXGPLWGQXTNHZ-UHFFFAOYSA-N,carbamate,*c1nc2ccc(O)cc2s1,452.45,2.37,137.9,3,8,3,3,0.19,0.519,5.0,3.0,3.51,False,True,False,False,True,True,False,False,False,False
GLUE0978,O=C1CCC(N2Cc3cccc(NC(=O)c4nnn[n-]4)c3C2=O)C(=O)N1,XXGCLDKZNVGODP-UHFFFAOYSA-M,amide,*c1nnn[n-]1,354.31,-1.16,148.3,2,7,3,2,0.267,0.656,5.0,3.5,4.5,True,False,False,False,True,True,False,True,False,False
