glue_id,smiles,inchikey,linker,source_fragment,mw
GLUE0885,O=C1CCC(N2Cc3cccc(NC(=O)COS(=O)(=O)[O-])c3C2=O)C(=O)N1,HJBOXLKNHXJMEM-UHFFFAOYSA-M,acetamide,*OS(=O)(=O)[O-],396.36
GLUE0886,O=C1CCC(N2Cc3cccc(NC(=O)NOS(=O)(=O)[O-])c3C2=O)C(=O)N1,YQZDFNPFSQJCAV-UHFFFAOYSA-M,urea,*OS(=O)(=O)[O-],397.35
GLUE0887,O=C1CCC(N2Cc3cccc(NC(=O)OOS(=O)(=O)[O-])c3C2=O)C(=O)N1,NPVLSVKITKASBY-UHFFFAOYSA-M,carbamate,*OS(=O)(=O)[O-],398.33
GLUE0888,N#Cc1ccc(F)cc1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DHBHIIMDXNQBFH-UHFFFAOYSA-N,amide,*c1cc(F)ccc1C#N,406.37
GLUE0889,N#Cc1ccc(F)cc1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FOOYOKRXKBZAAQ-UHFFFAOYSA-N,sulfonamide,*c1cc(F)ccc1C#N,442.43
GLUE0890,N#Cc1ccc(F)cc1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KHHLSTCUVUWEEI-UHFFFAOYSA-N,acetamide,*c1cc(F)ccc1C#N,420.4
GLUE0891,N#Cc1ccc(F)cc1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,CLOURYLMEYXPDP-UHFFFAOYSA-N,urea,*c1cc(F)ccc1C#N,421.39
GLUE0892,N#Cc1ccc(F)cc1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QVEYLLZFYYKUBO-UHFFFAOYSA-N,carbamate,*c1cc(F)ccc1C#N,422.37
GLUE0893,NC(CO)(CO)CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QWPSSLKTVUUJEV-UHFFFAOYSA-N,amide,*CCC(N)(CO)CO,404.42
GLUE0894,NC(CO)(CO)CCS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,LVCZBNYJDZWAIB-UHFFFAOYSA-N,sulfonamide,*CCC(N)(CO)CO,440.48
GLUE0895,NC(CO)(CO)CCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KZSOHFUUMFXWIA-UHFFFAOYSA-N,acetamide,*CCC(N)(CO)CO,418.45
GLUE0896,NC(CO)(CO)CCNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KWNAKWXXERMFIE-UHFFFAOYSA-N,urea,*CCC(N)(CO)CO,419.44
GLUE0897,NC(CO)(CO)CCOC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XJZDNHCRUGSLBH-UHFFFAOYSA-N,carbamate,*CCC(N)(CO)CO,420.42
GLUE0898,CCCCC(CC)CCC(CC(C)C)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZBNMTLXXZWEISP-UHFFFAOYSA-N,amide,*C(CCC(CC)CCCC)CC(C)C,483.65
GLUE0899,CCCCC(CC)CCC(CC(C)C)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UKKZDXVJLCDGRN-UHFFFAOYSA-N,sulfonamide,*C(CCC(CC)CCCC)CC(C)C,519.71
GLUE0900,CCCCC(CC)CCC(CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)CC(C)C,UZBXNXHYMXGBBP-UHFFFAOYSA-N,acetamide,*C(CCC(CC)CCCC)CC(C)C,497.68
GLUE0901,CCCCC(CC)CCC(CC(C)C)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,CDMFCJSSPBKKRO-UHFFFAOYSA-N,urea,*C(CCC(CC)CCCC)CC(C)C,498.67
GLUE0902,CCCCC(CC)CCC(CC(C)C)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,YMBJEAODKZAXOC-UHFFFAOYSA-N,carbamate,*C(CCC(CC)CCCC)CC(C)C,499.65
GLUE0903,Cc1[nH]c2ccccc2c1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JBACFRZMRZDQMI-UHFFFAOYSA-N,amide,*c1c(C)[nH]c2ccccc12,416.44
GLUE0904,Cc1[nH]c2ccccc2c1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DICNUCJHZADYBO-UHFFFAOYSA-N,sulfonamide,*c1c(C)[nH]c2ccccc12,452.49
GLUE0905,Cc1[nH]c2ccccc2c1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WJFOMOVSYYVONV-UHFFFAOYSA-N,acetamide,*c1c(C)[nH]c2ccccc12,430.46
GLUE0906,Cc1[nH]c2ccccc2c1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WXGQTIPIONURAO-UHFFFAOYSA-N,urea,*c1c(C)[nH]c2ccccc12,431.45
GLUE0907,Cc1[nH]c2ccccc2c1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ZODNETPYQOQHMO-UHFFFAOYSA-N,carbamate,*c1c(C)[nH]c2ccccc12,432.44
GLUE0908,O=C1CCC(N2Cc3cccc(NC(=O)c4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,BOZPTZBNYJBXFV-UHFFFAOYSA-N,amide,*c1c(Cl)ccc2nsnc12,455.88
GLUE0909,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,GGYZLCZDTDHXBV-UHFFFAOYSA-N,sulfonamide,*c1c(Cl)ccc2nsnc12,491.94
GLUE0910,O=C1CCC(N2Cc3cccc(NC(=O)Cc4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,HDZYRWRBMZBJQC-UHFFFAOYSA-N,acetamide,*c1c(Cl)ccc2nsnc12,469.91
GLUE0911,O=C1CCC(N2Cc3cccc(NC(=O)Nc4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,YZANBSZIQMXFMC-UHFFFAOYSA-N,urea,*c1c(Cl)ccc2nsnc12,470.9
GLUE0912,O=C1CCC(N2Cc3cccc(NC(=O)Oc4c(Cl)ccc5nsnc45)c3C2=O)C(=O)N1,PTCSENCKSCRGMM-UHFFFAOYSA-N,carbamate,*c1c(Cl)ccc2nsnc12,471.88
GLUE0913,O=C1CCC(N2Cc3cccc(NC(=O)C4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,OSPXCDKLNBIHNV-UHFFFAOYSA-N,amide,*C1COC2(CCCCC2)O1,427.46
GLUE0914,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,QJHTUABTEZMPPO-UHFFFAOYSA-N,sulfonamide,*C1COC2(CCCCC2)O1,463.51
GLUE0915,O=C1CCC(N2Cc3cccc(NC(=O)CC4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,LHHFACDTBIYSPR-UHFFFAOYSA-N,acetamide,*C1COC2(CCCCC2)O1,441.48
GLUE0916,O=C1CCC(N2Cc3cccc(NC(=O)NC4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,PZAJJWXWNJXLQX-UHFFFAOYSA-N,urea,*C1COC2(CCCCC2)O1,442.47
GLUE0917,O=C1CCC(N2Cc3cccc(NC(=O)OC4COC5(CCCCC5)O4)c3C2=O)C(=O)N1,CWDUGKDUXHDZSS-UHFFFAOYSA-N,carbamate,*C1COC2(CCCCC2)O1,443.46
GLUE0918,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,NQISOYCYWUUXPG-NUDRIIIVSA-O,amide,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,425.51
GLUE0919,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,UTTOFDOJGXZLDY-MBYOPUIYSA-O,sulfonamide,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,461.56
GLUE0920,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,HNYOKEAUDHVFRZ-DHMWNBKSSA-O,acetamide,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,439.54
GLUE0921,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](NC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,RPKJGLLTVHDPKZ-NUDRIIIVSA-O,urea,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,440.52
GLUE0922,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2,RYDPTCPALRKWFA-MBYOPUIYSA-O,carbamate,*[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,441.51
GLUE0923,O=C1CCC(N2Cc3cccc(NC(=O)[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,KFQQJQSVHUNINZ-YTJLLHSVSA-N,amide,*[C@H]1CCc2cc(F)cc(F)c2C1,453.45
GLUE0924,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,NTXJSYSKGICGHW-FUKCDUGKSA-N,sulfonamide,*[C@H]1CCc2cc(F)cc(F)c2C1,489.5
GLUE0925,O=C1CCC(N2Cc3cccc(NC(=O)C[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,RRTUYIZNHGLLST-SZQRVLIRSA-N,acetamide,*[C@H]1CCc2cc(F)cc(F)c2C1,467.47
GLUE0926,O=C1CCC(N2Cc3cccc(NC(=O)N[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,SDDFUBFPXBVNBR-FUKCDUGKSA-N,urea,*[C@H]1CCc2cc(F)cc(F)c2C1,468.46
GLUE0927,O=C1CCC(N2Cc3cccc(NC(=O)O[C@H]4CCc5cc(F)cc(F)c5C4)c3C2=O)C(=O)N1,IQJUIAKQVVNLSA-FUKCDUGKSA-N,carbamate,*[C@H]1CCc2cc(F)cc(F)c2C1,469.44
GLUE0928,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,NVICHBRYHZWCMR-UHFFFAOYSA-N,amide,*c1ccc(O)c2[nH]c(=O)ccc12,446.42
GLUE0929,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,DMPFYVZVKXMQSS-UHFFFAOYSA-N,sulfonamide,*c1ccc(O)c2[nH]c(=O)ccc12,482.47
GLUE0930,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,IEGSFVHNQIUPHO-UHFFFAOYSA-N,acetamide,*c1ccc(O)c2[nH]c(=O)ccc12,460.45
GLUE0931,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,VPXIXKJTOQVUQX-UHFFFAOYSA-N,urea,*c1ccc(O)c2[nH]c(=O)ccc12,461.43
GLUE0932,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc(O)c5[nH]c(=O)ccc45)c3C2=O)C(=O)N1,FYGVAKWVSOEREQ-UHFFFAOYSA-N,carbamate,*c1ccc(O)c2[nH]c(=O)ccc12,462.42
GLUE0933,O=C1CCC(N2Cc3cccc(NC(=O)c4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,LAERDEIMQFHNAT-UHFFFAOYSA-N,amide,*c1cc(O)cc2c1OCC(=O)N2,450.41
GLUE0934,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,NZHGZLUFGZKSGJ-UHFFFAOYSA-N,sulfonamide,*c1cc(O)cc2c1OCC(=O)N2,486.46
GLUE0935,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,WUUCANLNPJDNEJ-UHFFFAOYSA-N,acetamide,*c1cc(O)cc2c1OCC(=O)N2,464.43
GLUE0936,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,YXBGFXAVLGGPMY-UHFFFAOYSA-N,urea,*c1cc(O)cc2c1OCC(=O)N2,465.42
GLUE0937,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cc(O)cc5c4OCC(=O)N5)c3C2=O)C(=O)N1,OMGFMVGLLUCVDE-UHFFFAOYSA-N,carbamate,*c1cc(O)cc2c1OCC(=O)N2,466.41
GLUE0938,O=C(O)CN1C(=O)[C@@H](C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,CJLPFKAQXHYZEX-VTBWFHPJSA-N,amide,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,504.5
GLUE0939,O=C(O)CN1C(=O)[C@@H](S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,PIWMZNNHIYSQAX-GGYWPGCISA-N,sulfonamide,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,540.55
GLUE0940,O=C(O)CN1C(=O)[C@@H](CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,NQDQILXCRGETCS-QRIPLOBPSA-N,acetamide,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,518.53
GLUE0941,O=C(O)CN1C(=O)[C@@H](NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,BLHWDWKQYDKTFL-KKFHFHRHSA-N,urea,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,519.51
GLUE0942,O=C(O)CN1C(=O)[C@@H](OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CCc2ccccc21,HCBOMSPRNPWRKV-GGYWPGCISA-N,carbamate,*[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,520.5
GLUE0943,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,MXQOUPLVNZNICC-UHFFFAOYSA-N,amide,*c1cccc2c1CCC(=O)N2,432.44
GLUE0944,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,ZSJGFYUIJUUBGJ-UHFFFAOYSA-N,sulfonamide,*c1cccc2c1CCC(=O)N2,468.49
GLUE0945,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,QCUAICHPLBJURF-UHFFFAOYSA-N,acetamide,*c1cccc2c1CCC(=O)N2,446.46
GLUE0946,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,OLAOFZAFALFJLC-UHFFFAOYSA-N,urea,*c1cccc2c1CCC(=O)N2,447.45
GLUE0947,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc5c4CCC(=O)N5)c3C2=O)C(=O)N1,FRAGPHJPDGQOHZ-UHFFFAOYSA-N,carbamate,*c1cccc2c1CCC(=O)N2,448.44
GLUE0948,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,SIMIYFGZNSRCQG-UHFFFAOYSA-N,amide,*c1ccc2nccnc2c1Br,494.31
GLUE0949,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,SPDZTUODSYHAAB-UHFFFAOYSA-N,sulfonamide,*c1ccc2nccnc2c1Br,530.36
GLUE0950,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,SDCBZUZDNWLLJQ-UHFFFAOYSA-N,acetamide,*c1ccc2nccnc2c1Br,508.33
GLUE0951,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,RKGBMXJQZYDFOY-UHFFFAOYSA-N,urea,*c1ccc2nccnc2c1Br,509.32
GLUE0952,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5nccnc5c4Br)c3C2=O)C(=O)N1,FBZVZHIAHPFWBU-UHFFFAOYSA-N,carbamate,*c1ccc2nccnc2c1Br,510.3
GLUE0953,Nc1cccc2c1CN(C(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,WFZPZZUTLNHKRQ-UHFFFAOYSA-N,amide,*N1Cc2c(N)cccc2C1=O,433.42
GLUE0954,Nc1cccc2c1CN(S(=O)(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,MYJVRYLSCRPCOT-UHFFFAOYSA-N,sulfonamide,*N1Cc2c(N)cccc2C1=O,469.48
GLUE0955,Nc1cccc2c1CN(CC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,PTPCDSZJHAYWMB-UHFFFAOYSA-N,acetamide,*N1Cc2c(N)cccc2C1=O,447.45
GLUE0956,Nc1cccc2c1CN(NC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,JZCWHTGMTFLJRY-UHFFFAOYSA-N,urea,*N1Cc2c(N)cccc2C1=O,448.44
GLUE0957,Nc1cccc2c1CN(OC(=O)Nc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3)C2=O,BMOXIQYOHKRXBP-UHFFFAOYSA-N,carbamate,*N1Cc2c(N)cccc2C1=O,449.42
GLUE0958,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,PKBRNSHVEPRVSC-UHFFFAOYSA-N,amide,*c1ccc2[nH]ncc2c1,403.4
GLUE0959,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,CIUZRQMOEJYOGK-UHFFFAOYSA-N,sulfonamide,*c1ccc2[nH]ncc2c1,439.45
GLUE0960,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,UERAXZFLWVVYQF-UHFFFAOYSA-N,acetamide,*c1ccc2[nH]ncc2c1,417.43
GLUE0961,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,MHZRCFYVTJGFSA-UHFFFAOYSA-N,urea,*c1ccc2[nH]ncc2c1,418.41
GLUE0962,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5[nH]ncc5c4)c3C2=O)C(=O)N1,GDJZMDZMBRKNBM-UHFFFAOYSA-N,carbamate,*c1ccc2[nH]ncc2c1,419.4
GLUE0963,O=C1CCC(N2Cc3cccc(NC(=O)[C@@H]4CCCNC4)c3C2=O)C(=O)N1,CXTLERCKXYTVDC-YNODCEANSA-N,amide,*[C@@H]1CCCNC1,370.41
GLUE0964,O=C1CCC(N2Cc3cccc(NS(=O)(=O)[C@@H]4CCCNC4)c3C2=O)C(=O)N1,SQUFJSXGHPCZTC-PUODRLBUSA-N,sulfonamide,*[C@@H]1CCCNC1,406.46
GLUE0965,O=C1CCC(N2Cc3cccc(NC(=O)C[C@@H]4CCCNC4)c3C2=O)C(=O)N1,FDNFMNCPDQAXPR-SFVWDYPZSA-N,acetamide,*[C@@H]1CCCNC1,384.44
GLUE0966,O=C1CCC(N2Cc3cccc(NC(=O)N[C@@H]4CCCNC4)c3C2=O)C(=O)N1,PPZFUJBQTOLBME-PUODRLBUSA-N,urea,*[C@@H]1CCCNC1,385.42
GLUE0967,O=C1CCC(N2Cc3cccc(NC(=O)O[C@@H]4CCCNC4)c3C2=O)C(=O)N1,OBDSTQVITVPZIH-PUODRLBUSA-N,carbamate,*[C@@H]1CCCNC1,386.41
GLUE0968,CC(N)C(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ODRKKHUKQJXVRK-UHFFFAOYSA-N,amide,*C(=O)C(C)N,358.35
GLUE0969,CC(N)C(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,STEVLDQYEWGLRB-UHFFFAOYSA-N,sulfonamide,*C(=O)C(C)N,394.41
GLUE0970,CC(N)C(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,HUIYKIPIZVGJMQ-UHFFFAOYSA-N,acetamide,*C(=O)C(C)N,372.38
GLUE0971,CC(N)C(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,HBIAOUOHFMRTQI-UHFFFAOYSA-N,urea,*C(=O)C(C)N,373.37
GLUE0972,CC(N)C(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JQOMGHFKZONESF-UHFFFAOYSA-N,carbamate,*C(=O)C(C)N,374.35
GLUE0973,O=C1CCC(N2Cc3cccc(NC(=O)c4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,MGXDSVXBCCEHBO-UHFFFAOYSA-N,amide,*c1nc2ccc(O)cc2s1,436.45
GLUE0974,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,JFCGXGRJIKVMDG-UHFFFAOYSA-N,sulfonamide,*c1nc2ccc(O)cc2s1,472.5
GLUE0975,O=C1CCC(N2Cc3cccc(NC(=O)Cc4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,ZHOXDDITSRTSAO-UHFFFAOYSA-N,acetamide,*c1nc2ccc(O)cc2s1,450.48
GLUE0976,O=C1CCC(N2Cc3cccc(NC(=O)Nc4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,GEISPDYKVRZAGM-UHFFFAOYSA-N,urea,*c1nc2ccc(O)cc2s1,451.46
GLUE0977,O=C1CCC(N2Cc3cccc(NC(=O)Oc4nc5ccc(O)cc5s4)c3C2=O)C(=O)N1,WSXGPLWGQXTNHZ-UHFFFAOYSA-N,carbamate,*c1nc2ccc(O)cc2s1,452.45
GLUE0978,O=C1CCC(N2Cc3cccc(NC(=O)c4nnn[n-]4)c3C2=O)C(=O)N1,XXGCLDKZNVGODP-UHFFFAOYSA-M,amide,*c1nnn[n-]1,354.31
GLUE0979,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4nnn[n-]4)c3C2=O)C(=O)N1,FEUDDCMOYNWACQ-UHFFFAOYSA-M,sulfonamide,*c1nnn[n-]1,390.36
GLUE0980,O=C1CCC(N2Cc3cccc(NC(=O)Cc4nnn[n-]4)c3C2=O)C(=O)N1,VUXRJGHONXRPEG-UHFFFAOYSA-M,acetamide,*c1nnn[n-]1,368.33
GLUE0981,O=C1CCC(N2Cc3cccc(NC(=O)Nc4nnn[n-]4)c3C2=O)C(=O)N1,BVXPIEMWJFIESK-UHFFFAOYSA-M,urea,*c1nnn[n-]1,369.32
GLUE0982,O=C1CCC(N2Cc3cccc(NC(=O)Oc4nnn[n-]4)c3C2=O)C(=O)N1,FFQVEBKXBUUYFG-UHFFFAOYSA-M,carbamate,*c1nnn[n-]1,370.31
GLUE0983,Nc1nc(N)c(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc1Cl,DVXPRDCKHRCKLT-UHFFFAOYSA-N,amide,*c1nc(Cl)c(N)nc1N,429.82
GLUE0984,Nc1nc(N)c(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc1Cl,UIMDOLAZIVFFPM-UHFFFAOYSA-N,sulfonamide,*c1nc(Cl)c(N)nc1N,465.88
GLUE0985,Nc1nc(N)c(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc1Cl,VMSHNCBVXPRPCC-UHFFFAOYSA-N,acetamide,*c1nc(Cl)c(N)nc1N,443.85
GLUE0986,Nc1nc(N)c(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc1Cl,OXRJRAJRTUGILZ-UHFFFAOYSA-N,urea,*c1nc(Cl)c(N)nc1N,444.84
GLUE0987,Nc1nc(N)c(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)nc1Cl,OSIHJGTVWUKNFY-UHFFFAOYSA-N,carbamate,*c1nc(Cl)c(N)nc1N,445.82
GLUE0988,CC(N)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,YBRREMKEPVAPMZ-UHFFFAOYSA-N,amide,*C(C)N,330.34
GLUE0989,CC(N)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JMLUZTGWOWGFFM-UHFFFAOYSA-N,sulfonamide,*C(C)N,366.4
GLUE0990,CC(N)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MDEWOCMNJBNFIB-UHFFFAOYSA-N,urea,*C(C)N,345.36
GLUE0991,CC(N)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,WKHCKDGTQQJYFZ-UHFFFAOYSA-N,carbamate,*C(C)N,346.34
GLUE0992,Cc1c2ccc(C(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc2nn1C,XONXXYCLUJOVHR-UHFFFAOYSA-N,amide,*c1ccc2c(C)n(C)nc2c1,431.45
GLUE0993,Cc1c2ccc(S(=O)(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc2nn1C,VDYXIEYKAJZRHK-UHFFFAOYSA-N,sulfonamide,*c1ccc2c(C)n(C)nc2c1,467.51
GLUE0994,Cc1c2ccc(CC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc2nn1C,NSLLFQQRUUGSST-UHFFFAOYSA-N,acetamide,*c1ccc2c(C)n(C)nc2c1,445.48
GLUE0995,Cc1c2ccc(NC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc2nn1C,OCQLUJBAZCQLHB-UHFFFAOYSA-N,urea,*c1ccc2c(C)n(C)nc2c1,446.47
GLUE0996,Cc1c2ccc(OC(=O)Nc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4)cc2nn1C,JCRIHTJAZITBHB-UHFFFAOYSA-N,carbamate,*c1ccc2c(C)n(C)nc2c1,447.45
GLUE0997,CC(O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,NADUJGNCWGIEFL-UHFFFAOYSA-N,amide,*C(C)O,331.33
GLUE0998,CC(O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,PVIJOGLHCMUZQE-UHFFFAOYSA-N,sulfonamide,*C(C)O,367.38
GLUE0999,CC(O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KKXPMVDSSWQDJX-UHFFFAOYSA-N,urea,*C(C)O,346.34
